11336.ttl	prixdirectionorchestre $date:2011-06-11T20:00	Prix de direction d'orchestre
11294.ttl	jimitenor&kabukabumeettonyallen $date:2010-09-01T20:00	Jimi Tenor & Kabu Kabu meet Tony Allen
11310.ttl	boeufdemenage $date:2018-03-22T17:08	Un boeuf qui déménage...
10671.ttl	jordisavallhesperionxxi $date:2010-09-22T20:00	Jordi Savall - Hesperion XXI
10407.ttl	abdelrahmanelbacha $date:2010-03-09T21:00	Abdel Rahman El Bacha
10740.ttl	pattismithpicturingrobert $date:2011-01-18T20:00	Patti Smith - Picturing Robert 
6432.ttl	annanetrebkomassimogiordano $date:2018-03-22T17:08	Anna Netrebko - Massimo Giordano
5386.ttl	rituelmayahommagecielterre $date:2008-12-13T18:30	Rituel maya d'hommage au Ciel et à la Terre
11372.ttl	chantierfluteenchantee $date:2011-03-11T14:30	Chantier de la Flûte enchantée
5474.ttl	concertfrancaiseic $date:2009-05-19T20:00	Concert Français/EIC
10104.ttl	orchestrephilharmoniqueradiofrance $date:2010-02-05T20:00	Orchestre Philharmonique de Radio France
11157.ttl	sceneouverte $date:2011-04-30T11:00	Scène ouverte
10560.ttl	elysianfieldsfeatdonbyron $date:2009-09-06T19:00	Elysian Fields feat. Don Byron
5434.ttl	ensembleintercontemporain $date:2018-03-22T17:08	Ensemble intercontemporain
5463.ttl	charleschaplin $date:2009-04-25T17:00	Charles Chaplin
10818.ttl	brassens $date:2011-03-16T20:00	Brassens aujourd'hui
6558.ttl	musiquechambrerusseii $date:2010-03-28T11:00	Musique de chambre russe II
10784.ttl	jordisavallhesperionxxi $date:2011-05-28T20:00	Jordi Savall, Hespèrion XXI
5421.ttl	englishbaroquesoloists $date:2009-01-10T20:00	English Baroque Soloists
12096.ttl	tomharrellroyhargrove&stephanebelmondo $date:2018-03-22T17:09	Tom Harrell, Roy Hargrove & Stephane Belmondo
10551.ttl	soul20yearshighandrisingtheherbaliser $date:2009-09-09T20:00	De La Soul \"20 years High And Rising\" - The Herbaliser
10046.ttl	tsiganeschantsdansesroms $date:2009-11-21T20:00	Tsiganes : chants et danses roms
10776.ttl	stevecoleman $date:2011-05-05T20:00	Steve Coleman
10024.ttl	solistesensembleintercontemporain $date:2009-10-11T16:30	Solistes de l'Ensemble intercontemporain
10377.ttl	carteblanchejeunessolistesconservatoireparis $date:2010-06-24T20:00	Carte blanche aux jeunes solistes du Conservatoire de Paris
6485.ttl	orchestrephilharmoniqueradiofrance $date:2018-03-22T17:08	Orchestre Philharmonique de Radio France
11062.ttl	russieeternellerussieengagee $date:2010-10-17T16:30	Russie éternelle, Russie engagée
5342.ttl	orchestrephilharmoniqueradiofrance $date:2008-09-20T20:00	Orchestre Philharmonique de Radio France
11097.ttl	staatskapelleberlindanielbarenboimyefimbronfman $date:2011-02-06T16:00	Staatskapelle Berlin - Daniel Barenboim - Yefim Bronfman
11832.ttl	orchestreparispreludeconcert $date:2011-03-09T18:00	Orchestre de Paris - Prélude au concert
6477.ttl	orchestrecolonne $date:2010-06-08T20:00	Orchestre Colonne
10794.ttl	ritornoulisseinpatria $date:2011-06-22T20:00	Il ritorno d'Ulisse in patria
10706.ttl	orchestretheatremariinskysaintpetersbourgvalerygergiev $date:2010-09-08T20:00	Orchestre du Théâtre Mariinsky de Saint-Pétersbourg - Valery Gergiev
5333.ttl	orchestrenationallille $date:2008-10-04T20:00	Orchestre National de Lille
11404.ttl	concertlyriqueexceptionnel $date:2010-10-22T20:00	Concert lyrique exceptionnel 
10767.ttl	accentus $date:2011-04-02T20:00	Accentus
10081.ttl	emiljonason&peterfriisjohansson $date:2010-01-20T20:00	Emil Jonason & Peter Friis-Johansson
10037.ttl	talenslyriques $date:2009-11-11T20:00	Les Talens Lyriques
5432.ttl	ludimusici $date:2009-02-03T20:00	Ludi Musici
5692.ttl	quatuorparkanyi $date:2008-10-31T20:00	Quatuor Parkanyi
6544.ttl	fetemusique $date:2010-06-21T20:00	Fête de la musique
10793.ttl	nathaliestutzmann $date:2011-06-18T20:30	Nathalie Stutzmann
11314.ttl	prixdirectionorchestre $date:2010-06-13T16:30	Prix de direction d'orchestre
11110.ttl	janinejansenitamargolan $date:2011-05-12T20:00	Janine Jansen - Itamar Golan
10089.ttl	quatuorarditti $date:2010-01-15T19:00	Quatuor Arditti
11153.ttl	sacreprintemps $date:2011-01-13T14:30	Le Sacre du printemps
10200.ttl	orchestrelaureatsconservatoireparis $date:2018-03-22T17:08	Orchestre des Lauréats du Conservatoire de Paris
11104.ttl	solistesberlinerphilharmonikeryujawang $date:2011-03-20T11:00	Solistes des Berliner Philharmoniker - Yuja Wang
5439.ttl	journeeeriksatievi $date:2009-02-08T20:00	Journée Erik Satie VI
6712.ttl	laurieanderson&loureed $date:2009-09-04T20:00	Laurie Anderson & Lou Reed
10999.ttl	rundfunksinfonieorchesterberlinmarekjanowskinikolailugansky $date:2011-03-13T16:00	Rundfunk-Sinfonieorchester Berlin - Marek Janowski - Nikolaï Lugansky
10094.ttl	quatuorysaÿe $date:2010-01-17T11:00	Quatuor Ysaÿe
11022.ttl	risingstarslorenzogatto&elianereyes $date:2011-01-15T16:30	Rising Stars : Lorenzo Gatto & Eliane Reyes
10170.ttl	alainplanes $date:2010-05-27T20:00	Alain Planès
11392.ttl	fetemusiqueenfants $date:2010-06-21T20:00	Fête de la musique pour les enfants 
10974.ttl	staatskapelleberlindanielbarenboimyefimbronfman $date:2011-02-05T20:00	Staatskapelle Berlin - Daniel Barenboim - Yefim Bronfman
12151.ttl	pascalayerbe $date:2011-06-21T18:30	Pascal Ayerbe
6443.ttl	brahmsmusiquechambre $date:2009-10-17T16:00	 Brahms, musique de chambre I
12063.ttl	ensembleorchestralparis $date:2011-05-30T20:30	Ensemble Orchestral de Paris
10019.ttl	ensembleintercontemporain $date:2009-09-30T20:00	Ensemble intercontemporain
5426.ttl	chamberorchestraofeurope $date:2018-03-22T17:08	Chamber Orchestra of Europe
10922.ttl	samsondalilaelenabocharovabenheppner $date:2011-05-17T20:00	Samson et Dalila - Elena Bocharova - Ben Heppner
5395.ttl	amsterdambaroquechoir $date:2008-11-08T20:00	Amsterdam Baroque Choir
10072.ttl	domaineprivejohnadamsfloweringtree $date:2018-03-22T17:08	Domaine Privé John Adams : A Flowering Tree
10108.ttl	thejonesbenallyfamilyblackfirenabarlekband $date:2010-02-13T20:00	The Jones Benally Family : Blackfire / Nabarlek Band
10995.ttl	mariza $date:2011-04-21T20:00	Mariza
10085.ttl	quatuorsinenomine $date:2010-01-13T19:00	Quatuor Sine Nomine
10892.ttl	takebowconcertreporte $date:2011-06-19T16:00	Take A Bow !   CONCERT REPORTE
10049.ttl	tsiganescsardas $date:2009-11-22T16:30	Tsiganes : csardas
10612.ttl	ondasmarteles $date:2009-09-05T21:30	Las Ondas Marteles
11865.ttl	jeannemoreau&etiennedaho $date:2011-07-02T20:00	Jeanne Moreau & Etienne Daho  
10117.ttl	monolake $date:2010-04-10T20:00	Monolake
11431.ttl	katerinefrancispeintresreprisesconcert $date:2011-04-11T20:00	Katerine, Francis et ses Peintres : les reprises en concert
5716.ttl	chantez $date:2009-03-28T11:00	Chantez!
6440.ttl	polliniperspectives $date:2009-10-13T20:00	Pollini Perspectives
6482.ttl	orchestrenationaliledefrance $date:2009-10-11T16:00	Orchestre National d'Île-de-France
6468.ttl	academyofstmartininthefields $date:2009-11-28T20:00	Academy of St Martin in the Fields
11111.ttl	westeasterndivanorchestradanielbarenboim $date:2011-05-21T20:00	West-Eastern Divan Orchestra - Daniel Barenboim
10901.ttl	tchaikovskysymphonyorchestravladimirfedoseyev $date:2010-12-06T20:00	Tchaikovsky Symphony Orchestra - Vladimir Fedoseyev 
5450.ttl	chambrephilharmonique $date:2009-03-17T20:00	La Chambre Philharmonique
10077.ttl	laurieanderson $date:2010-03-31T20:00	Laurie Anderson
10577.ttl	josefnadj $date:2009-09-03T20:00	Josef Nadj 
12104.ttl	abdullahibrahimtrioyaronhermansolo $date:2011-09-02T20:00	Abdullah Ibrahim Trio / Yaron Herman Solo
11094.ttl	concertogrossobrandebourgeois $date:2011-01-30T15:00	Le concerto grosso: des Brandebourgeois à aujourd'hui
5473.ttl	querellebouffons $date:2009-05-14T20:00	La Querelle des Bouffons
10417.ttl	ensemblelunaisiens $date:2009-11-15T15:00	Ensemble les Lunaisiens
10914.ttl	russiannationalorchestramikhailpletnevvadimrepin $date:2011-05-10T20:00	Russian National Orchestra - Mikhail Pletnev - Vadim Repin
11117.ttl	orchestrenationaliledefrancejeanfrancoisverdierdonatiennemicheldansacorianebonduel $date:2018-03-22T17:08	Orchestre National d'Île-de-France/Jean-François Verdier/Donatienne Michel-Dansac/Oriane Bonduel
10856.ttl	trioloslamas $date:2011-06-24T20:00	Trio Los Lamas
10920.ttl	noelmanouche $date:2010-12-22T20:00	Noël manouche
11222.ttl	forumharmoniamundiidealmusicalplatonrenaissance $date:2010-11-20T15:00	Forum Harmonia mundi, l'idéal musical de Platon à la Renaissance
10861.ttl	orchestrenationalcapitoletoulousetugansokhievnicholasangelich $date:2010-11-03T20:00	Orchestre National du Capitole de Toulouse - Tugan Sokhiev - Nicholas Angelich
10939.ttl	orchestrephilharmoniqueluxembourgemmanuelkrivinejuliafischer $date:2018-03-22T17:09	Orchestre Philharmonique du Luxembourg - Emmanuel Krivine - Julia Fischer
10121.ttl	nathaliestutzmann $date:2010-05-05T20:00	Nathalie Stutzmann
6695.ttl	orchestreparis $date:2010-01-27T20:00	Orchestre de Paris
6575.ttl	venicebaroqueorchestrappetibon $date:2010-05-18T20:00	Venice Baroque Orchestra / P. Petibon
10985.ttl	orchestreroyalconcertgebouwamsterdammarissjansonsleifoveandsnes $date:2011-02-14T20:00	Orchestre Royal du Concertgebouw d'Amsterdam - Mariss Jansons - Leif Ove Andsnes
6795.ttl	orchestreparis $date:2018-03-22T17:08	Orchestre de Paris
10991.ttl	djangodromhommagedjangoreinhardt $date:2010-09-25T20:00	Django Drom - Hommage à Django Reinhardt
10913.ttl	musiciensorchestrenationaliledefrancedavidlevi $date:2011-05-08T11:00	Musiciens de l'Orchestre National d'Île-de-France - David Levi
10978.ttl	orchestreoperanationalparisgeorgespretre $date:2011-04-19T20:00	Orchestre de l'Opéra National de Paris - Georges Prêtre
6694.ttl	joshuaredman'snewquartetjamesfarm $date:2010-01-16T20:00	Joshua Redman's New Quartet : James Farm
10835.ttl	cinemixvoyagefantastiquemusiquelivejeffmills $date:2011-05-10T20:00	Ciné-mix Le Voyage fantastique / Musique live de Jeff Mills
5461.ttl	epopeeramayanaiii $date:2009-04-18T20:00	Epopée Ramayana III
10115.ttl	chambrephilharmoniqueemmanuelkrivine $date:2010-05-20T20:00	La Chambre Philharmonique, Emmanuel Krivine
6557.ttl	musiquechambrerusse $date:2010-03-27T20:00	Musique de chambre russe I
10839.ttl	cineconcertlullabyformoscow $date:2010-10-17T15:00	Ciné-concert Lullaby for Moscow
5358.ttl	alainplanesclaudedebussyiv $date:2008-10-12T20:00	Alain Planès - Claude Debussy IV
5440.ttl	mandekalou $date:2009-02-14T20:00	Mandékalou
11283.ttl	gilscottheronsaulwilliams $date:2018-03-22T17:08	Gil Scott-Heron / Saul Williams
5466.ttl	chamberorchestraofeurope $date:2018-03-22T17:08	Chamber Orchestra of Europe
11315.ttl	jorgeluisprats $date:2011-02-01T20:00	Jorge Luis Prats
10132.ttl	newlondonconsortphilippickett $date:2010-05-04T20:00	New London Consort, Philip Pickett
11021.ttl	risingstarsjeanfredericneuburger $date:2011-01-14T20:00	Rising Stars : Jean-Frédéric Neuburger
10830.ttl	eldorado $date:2011-03-02T20:00	Eldorado
10915.ttl	russiannationalorchestramikhailpletnevgidonkremer $date:2010-12-18T20:00	Russian National Orchestra - Mikhail Pletnev - Gidon Kremer
11351.ttl	carteblanchejeunessolistesconservatoireparis $date:2011-06-18T20:00	Carte blanche aux jeunes solistes du Conservatoire de Paris 
10576.ttl	ofdave $date:2009-09-12T22:00	Son of Dave
11108.ttl	annulationcancellationannanetrebko $date:2011-04-26T20:00	ANNULATION / CANCELLATION - Anna Netrebko
10026.ttl	brusselsphilharmonic $date:2009-10-21T20:00	Brussels Philharmonic
6545.ttl	orchestrenationaliledefrance $date:2010-03-21T16:00	Orchestre National d'Île-de-France
6516.ttl	anniversairechristopheschenbach $date:2010-02-20T20:00	Anniversaire Christoph Eschenbach
10763.ttl	theindianqueenartsflorissants $date:2011-03-29T20:00	The Indian Queen - Les Arts Florissants
5417.ttl	risingstars $date:2018-03-22T17:08	Rising Stars
11866.ttl	jacnofuture $date:2011-06-30T20:00	Jacno Future
5385.ttl	musiquesdansesmayakakchiquel $date:2008-12-12T20:00	Musiques et danses maya-kakchiquel
10909.ttl	rafalblechacz $date:2011-06-07T20:00	Rafal Blechacz
6655.ttl	orchestramozartcabbado $date:2010-06-11T20:00	Orchestra Mozart / C. Abbado
10683.ttl	nangoldin&thetigerlillies $date:2010-10-19T20:00	Nan Goldin & The Tiger Lillies
12108.ttl	theex&brassunboundkenvandermarkroypaciwolterwierbos&abbaarszu $date:2011-09-04T19:00	The Ex & Brass Unbound avec Ken Vandermark, Roy Paci, Wolter Wierbos & Ab Baars  / ZU
10878.ttl	orchestrephilharmoniqueradiofrancealangilbertyvonnenaef $date:2010-11-27T20:00	Orchestre Philharmonique de Radio France - Alan Gilbert - Yvonne Naef
10136.ttl	ensembleintercontemporain $date:2010-06-11T20:00	Ensemble intercontemporain
10013.ttl	gustavleonhardtorgue $date:2009-09-17T20:30	Gustav Leonhardt - orgue
6501.ttl	londonsymphonyorchestra $date:2010-01-31T16:00	London Symphony Orchestra
10135.ttl	chamberorchestraofeurope $date:2018-03-22T17:08	Chamber Orchestra of Europe
10935.ttl	musiqueeuropecentralechansonspopulairesorchestre $date:2011-05-31T11:00	Musique d'Europe Centrale: des chansons populaires à l'orchestre
10929.ttl	orchestrecolonnelaurentpetitgirardcecileperrinjeanphilippelafont $date:2011-05-16T20:00	Orchestre Colonne - Laurent Petitgirard - Cécile Perrin- Jean-Philippe Lafont
10993.ttl	murrayperahia $date:2011-03-14T20:00	Murray Perahia
10676.ttl	sieclesfrancoisxavierroth $date:2018-03-22T17:08	Les Siècles - François-Xavier Roth
10096.ttl	quatuorhagen $date:2010-01-17T17:00	Quatuor Hagen
10062.ttl	forumneuviemesymphoniebeethoven $date:2009-11-14T15:00	Forum La Neuvième Symphonie de Beethoven
10866.ttl	yundi $date:2010-11-09T20:00	Yundi
10964.ttl	pattismith&philipglass $date:2011-01-21T20:00	Patti Smith & Philip Glass
10083.ttl	thebarbirollistringquartet $date:2010-01-22T20:00	The Barbirolli String Quartet
12070.ttl	fleetfoxes $date:2011-07-04T20:00	Fleet Foxes
6411.ttl	maitresindenord $date:2009-12-12T20:00	Maîtres de l'Inde du Nord
10555.ttl	seunkuti&fela'segypt80amadou&mariamorchestrepolyrythmocotonou $date:2009-09-01T20:00	Seun Kuti & Fela's Egypt 80 - Amadou & Mariam - Orchestre Poly-Rythmo de Cotonou
10729.ttl	youssoundoursuperetoile $date:2010-10-28T20:00	Youssou Ndour et le Super Etoile
5486.ttl	mariannefaithfull $date:2009-06-18T20:00	Marianne Faithfull
10828.ttl	barbaracarlotti $date:2011-02-09T20:00	Barbara Carlotti
10530.ttl	nocesfigaro $date:2010-03-15T11:00	Les Noces de Figaro
11232.ttl	thefitzcarraldosessionspatrickwatson&thewoodenarmsarnaudfleurentdidier $date:2018-03-22T17:08	The Fitzcarraldo Sessions / Patrick Watson & The Wooden Arms / Arnaud Fleurent-Didier
10798.ttl	damalsundheute $date:2010-11-07T16:30	Damals und Heute
10792.ttl	ensembleintercontemporain&neuevocalsolistenstuttgart $date:2011-06-17T20:30	Ensemble intercontemporain & Neue Vocalsolisten Stuttgart
6456.ttl	finaleconcoursrostropovitch $date:2009-11-07T15:00	Finale du Concours Rostropovitch
6568.ttl	jimhalltrio+anthonycoleman $date:2010-04-18T20:00	Jim Hall Trio + Anthony Coleman
6417.ttl	kammerorchesterbasel $date:2009-09-11T20:00	Kammerorchester Basel
6693.ttl	noelmanouche $date:2009-12-23T20:00	Noël manouche
5345.ttl	indenuit $date:2008-09-27T18:00	L'Inde : la nuit
10713.ttl	orchestreparischristophvondohnanyimartinhelmchen $date:2010-09-30T20:00	Orchestre de Paris - Christoph von Dohnányi - Martin Helmchen 
11040.ttl	carteblanchejeunessolistesconservatoireparis $date:2010-06-25T20:00	Carte Blanche aux Jeunes Solistes du Conservatoire de Paris
10714.ttl	cosìfantuttefreiburgerbarockorchestercorogulbenkianrenejacobs $date:2010-09-27T19:00	Così fan tutte - Freiburger Barockorchester - Coro Gulbenkian - René Jacobs
10011.ttl	concertfrancaissagittariusgustavleonhardt $date:2009-09-15T20:00	Le Concert français - Sagittarius - Gustav Leonhardt
5482.ttl	neuevocalsolistenstuttgart $date:2009-06-12T20:30	Neue Vocalsolisten Stuttgart
11149.ttl	tambourssabarsenegal $date:2010-10-22T14:30	Tambours sabar du Sénégal
10919.ttl	natkingcoleespagnoldavidmurrayomaraportuondo $date:2010-12-21T20:00	Nat King Cole en espagnol  - David Murray - Omara Portuondo
11014.ttl	londonsymphonyorchestravalerygergiev $date:2011-03-26T20:00	London Symphony Orchestra - Valery Gergiev
6532.ttl	orchestreparis $date:2010-03-10T20:00	Orchestre de Paris
10751.ttl	cineconcertsupermancinemix $date:2011-02-17T20:00	Ciné-concert Superman Ciné-mix
11058.ttl	orchestreparis $date:2010-03-18T10:30	Orchestre de Paris 
10905.ttl	orchestretheatremariinskyvalerygergiev $date:2010-12-11T20:00	Orchestre du Théâtre Mariinsky - Valery Gergiev
5487.ttl	poetesbeatgeneration $date:2009-06-19T20:00	Poètes de la Beat Generation
10709.ttl	orchestrephilharmoniqueradiofranceeliahuinbalmarccoppey $date:2010-09-17T20:00	Orchestre Philharmonique de Radio France - Eliahu Inbal - Marc Coppey
10822.ttl	volicare $date:2010-12-09T20:00	Le Vol d'Icare
6648.ttl	orchestreparis $date:2010-04-22T15:00	Orchestre de Paris
10726.ttl	lucernefestivalorchestraclaudioabbado $date:2018-03-22T17:08	Lucerne Festival Orchestra - Claudio Abbado
10585.ttl	helenelabarriere&friends $date:2018-03-22T17:08	Hélène Labarrière & Friends
6564.ttl	symphonyorchestraofnewrussia $date:2010-04-10T20:00	Symphony Orchestra of New Russia
11148.ttl	concerteducatifballetsrusses $date:2018-03-22T17:08	Concert éducatif : Les Ballets russes
10128.ttl	ensembleintercontemporainpierreboulez $date:2010-03-12T20:00	Ensemble intercontemporain, Pierre Boulez
6479.ttl	marcusmiller $date:2009-12-21T20:00	Marcus Miller
5654.ttl	christopherousset $date:2009-05-17T16:30	Christophe Rousset
12189.ttl	ensemblerouhmeknes $date:2011-08-27T17:00	Ensemble Rouh de Meknès
10686.ttl	musiqueswolofs $date:2018-03-22T17:08	Musiques wolofs
10998.ttl	budapestfestivalorchestraivanfischerpetralang $date:2011-03-05T20:00	Budapest Festival Orchestra - Iván Fischer - Petra Lang
10679.ttl	cineconcertoctobre $date:2010-10-07T20:00	Ciné-concert Octobre
10069.ttl	privatedomainiko $date:2010-01-06T20:00	Private Domain - Iko
6486.ttl	orchestrepasdeloup $date:2010-01-09T16:00	Orchestre Pasdeloup
10697.ttl	moussorgskikandinsky $date:2018-03-22T17:08	Moussorgski / Kandinsky
6561.ttl	juandiegoflorez $date:2018-03-22T17:08	Juan Diego Flórez
11107.ttl	daveholland $date:2011-04-17T20:00	Dave Holland
10406.ttl	christophe $date:2010-03-16T20:00	Christophe
10807.ttl	quatuordiotima $date:2011-03-08T20:00	Quatuor Diotima
10997.ttl	itzhakperlmanrohansilva $date:2018-03-22T17:08	Itzhak Perlman - Rohan De Silva
10755.ttl	pascalcomelade $date:2011-03-03T20:00	Pascal Comelade
10161.ttl	selnoirarchipelsbaroques $date:2009-10-03T20:00	Le Sel noir - Archipels baroques
11334.ttl	ciescabreuse[taiteul] $date:2010-09-11T20:00	Cie La Scabreuse \"[ Taïteul ]\"
10573.ttl	nilspettermolvaer $date:2009-09-12T20:00	Nils Petter Molvaer
5476.ttl	orchestrephilharmoniqueradiofrance $date:2009-05-31T16:30	Orchestre Philharmonique de Radio France
11929.ttl	thevelvetundergroundrevisited $date:2011-07-07T20:00	The Velvet Underground Revisited 
6571.ttl	accentus $date:2010-05-03T20:00	Accentus
10940.ttl	orchestrephilharmoniqueradiofrancenikolajznaider $date:2011-05-27T20:00	Orchestre Philharmonique de Radio France - Nikolaj Znaider
5346.ttl	integralesolosorchestre $date:2018-03-22T17:08	Intégrale des solos pour orchestre
10962.ttl	chamberorchestraofeuropebernardhaitink $date:2011-01-19T20:00	Chamber Orchestra of Europe - Bernard Haitink
10797.ttl	solistesstudiofornewmusicmoscow $date:2010-10-14T20:00	Solistes du Studio for New Music Moscow
6462.ttl	orchestreparis $date:2009-11-19T20:00	Orchestre de Paris
